subject,predicate,object,source,confidence
m_37165_child_poverty_pct,value,42.9,CHR,0.75
m_37165_child_poverty_pct,unit,percent,CHR,0.75
m_37165_education_bachelor_pct,rdf:type,Measurement,Census,0.95
m_37165_education_bachelor_pct,location,37165,Census,0.95
m_37165_education_bachelor_pct,indicator,education_bachelor_pct,Census,0.95
m_37165_education_bachelor_pct,value,13.12316715542522,Census,0.95
m_37165_education_bachelor_pct,unit,percent,Census,0.95
m_37165_some_college_pct,rdf:type,Measurement,CHR,0.75
m_37165_some_college_pct,location,37165,CHR,0.75
m_37165_some_college_pct,indicator,some_college_pct,CHR,0.75
m_37165_some_college_pct,value,47.022303978,CHR,0.75
m_37165_some_college_pct,unit,percent,CHR,0.75
m_37165_obesity_pct,rdf:type,Measurement,CHR,0.75
m_37165_obesity_pct,location,37165,CHR,0.75
m_37165_obesity_pct,indicator,obesity_pct,CHR,0.75
m_37165_obesity_pct,value,41.1,CHR,0.75
m_37165_obesity_pct,unit,percent,CHR,0.75
m_37165_diabetes_pct,rdf:type,Measurement,CHR,0.75
m_37165_diabetes_pct,location,37165,CHR,0.75
m_37165_diabetes_pct,indicator,diabetes_pct,CHR,0.75
m_37165_diabetes_pct,value,14.8,CHR,0.75
m_37165_diabetes_pct,unit,percent,CHR,0.75
m_37165_mental_health_days,rdf:type,Measurement,CHR,0.75
m_37165_mental_health_days,location,37165,CHR,0.75
m_37165_mental_health_days,indicator,mental_health_days,CHR,0.75
m_37165_mental_health_days,value,5.5959582881,CHR,0.75
m_37165_mental_health_days,unit,days,CHR,0.75
m_37165_physical_health_days,rdf:type,Measurement,CHR,0.75
m_37165_physical_health_days,location,37165,CHR,0.75
m_37165_physical_health_days,indicator,physical_health_days,CHR,0.75
m_37165_physical_health_days,value,5.0550554403,CHR,0.75
m_37165_physical_health_days,unit,days,CHR,0.75
m_37165_physical_inactivity_pct,rdf:type,Measurement,CHR,0.75
m_37165_physical_inactivity_pct,location,37165,CHR,0.75
m_37165_physical_inactivity_pct,indicator,physical_inactivity_pct,CHR,0.75
m_37165_physical_inactivity_pct,value,30.3,CHR,0.75
m_37165_physical_inactivity_pct,unit,percent,CHR,0.75
m_37165_excessive_drinking_pct,rdf:type,Measurement,CHR,0.75
m_37165_excessive_drinking_pct,location,37165,CHR,0.75
m_37165_excessive_drinking_pct,indicator,excessive_drinking_pct,CHR,0.75
m_37165_excessive_drinking_pct,value,16.236151655,CHR,0.75
m_37165_excessive_drinking_pct,unit,percent,CHR,0.75
m_37165_uninsured_pct,rdf:type,Measurement,CHR,0.75
m_37165_uninsured_pct,location,37165,CHR,0.75
m_37165_uninsured_pct,indicator,uninsured_pct,CHR,0.75
m_37165_uninsured_pct,value,11.078355977,CHR,0.75
m_37165_uninsured_pct,unit,percent,CHR,0.75
m_37165_pm25,rdf:type,Measurement,CHR,0.75
m_37165_pm25,location,37165,CHR,0.75
m_37165_pm25,indicator,pm25,CHR,0.75
m_37165_pm25,value,7.2,CHR,0.75
m_37165_pm25,unit,μg/m³,CHR,0.75
m_37167_population,rdf:type,Measurement,Census,0.95
m_37167_population,location,37167,Census,0.95
m_37167_population,indicator,population,Census,0.95
m_37167_population,value,62723,Census,0.95
m_37167_population,unit,count,Census,0.95
m_37167_median_income,rdf:type,Measurement,Census,0.95
m_37167_median_income,location,37167,Census,0.95
m_37167_median_income,indicator,median_income,Census,0.95
m_37167_median_income,value,60634,Census,0.95
m_37167_median_income,unit,USD,Census,0.95
m_37167_poverty_rate,rdf:type,Measurement,Census,0.95
m_37167_poverty_rate,location,37167,Census,0.95
m_37167_poverty_rate,indicator,poverty_rate,Census,0.95
m_37167_poverty_rate,value,13.774317785312224,Census,0.95
m_37167_poverty_rate,unit,percent,Census,0.95
m_37167_unemployment_rate,rdf:type,Measurement,Census,0.95
m_37167_unemployment_rate,location,37167,Census,0.95
m_37167_unemployment_rate,indicator,unemployment_rate,Census,0.95
m_37167_unemployment_rate,value,4.340445361648304,Census,0.95
m_37167_unemployment_rate,unit,percent,Census,0.95
m_37167_unemployment_pct,rdf:type,Measurement,CHR,0.75
m_37167_unemployment_pct,location,37167,CHR,0.75
m_37167_unemployment_pct,indicator,unemployment_pct,CHR,0.75
m_37167_unemployment_pct,value,3.0228427187,CHR,0.75
m_37167_unemployment_pct,unit,percent,CHR,0.75
m_37167_child_poverty_pct,rdf:type,Measurement,CHR,0.75
m_37167_child_poverty_pct,location,37167,CHR,0.75
m_37167_child_poverty_pct,indicator,child_poverty_pct,CHR,0.75
m_37167_child_poverty_pct,value,14.5,CHR,0.75
m_37167_child_poverty_pct,unit,percent,CHR,0.75
m_37167_education_bachelor_pct,rdf:type,Measurement,Census,0.95
m_37167_education_bachelor_pct,location,37167,Census,0.95
m_37167_education_bachelor_pct,indicator,education_bachelor_pct,Census,0.95
m_37167_education_bachelor_pct,value,17.547678980429506,Census,0.95
m_37167_education_bachelor_pct,unit,percent,Census,0.95
m_37167_some_college_pct,rdf:type,Measurement,CHR,0.75
m_37167_some_college_pct,location,37167,CHR,0.75
m_37167_some_college_pct,indicator,some_college_pct,CHR,0.75
m_37167_some_college_pct,value,60.746534402,CHR,0.75
m_37167_some_college_pct,unit,percent,CHR,0.75
m_37167_obesity_pct,rdf:type,Measurement,CHR,0.75
m_37167_obesity_pct,location,37167,CHR,0.75
m_37167_obesity_pct,indicator,obesity_pct,CHR,0.75
m_37167_obesity_pct,value,34.3,CHR,0.75
m_37167_obesity_pct,unit,percent,CHR,0.75
m_37167_diabetes_pct,rdf:type,Measurement,CHR,0.75
m_37167_diabetes_pct,location,37167,CHR,0.75
m_37167_diabetes_pct,indicator,diabetes_pct,CHR,0.75
m_37167_diabetes_pct,value,10.3,CHR,0.75
m_37167_diabetes_pct,unit,percent,CHR,0.75
m_37167_mental_health_days,rdf:type,Measurement,CHR,0.75
m_37167_mental_health_days,location,37167,CHR,0.75
m_37167_mental_health_days,indicator,mental_health_days,CHR,0.75
m_37167_mental_health_days,value,5.1860467015,CHR,0.75
m_37167_mental_health_days,unit,days,CHR,0.75
m_37167_physical_health_days,rdf:type,Measurement,CHR,0.75
m_37167_physical_health_days,location,37167,CHR,0.75
m_37167_physical_health_days,indicator,physical_health_days,CHR,0.75
m_37167_physical_health_days,value,4.2420112456,CHR,0.75
m_37167_physical_health_days,unit,days,CHR,0.75
m_37167_physical_inactivity_pct,rdf:type,Measurement,CHR,0.75
m_37167_physical_inactivity_pct,location,37167,CHR,0.75
m_37167_physical_inactivity_pct,indicator,physical_inactivity_pct,CHR,0.75
m_37167_physical_inactivity_pct,value,23.8,CHR,0.75
m_37167_physical_inactivity_pct,unit,percent,CHR,0.75
m_37167_excessive_drinking_pct,rdf:type,Measurement,CHR,0.75
m_37167_excessive_drinking_pct,location,37167,CHR,0.75
m_37167_excessive_drinking_pct,indicator,excessive_drinking_pct,CHR,0.75
m_37167_excessive_drinking_pct,value,20.109204458,CHR,0.75
m_37167_excessive_drinking_pct,unit,percent,CHR,0.75
m_37167_uninsured_pct,rdf:type,Measurement,CHR,0.75
m_37167_uninsured_pct,location,37167,CHR,0.75
m_37167_uninsured_pct,indicator,uninsured_pct,CHR,0.75
m_37167_uninsured_pct,value,12.566150675,CHR,0.75
m_37167_uninsured_pct,unit,percent,CHR,0.75
m_37167_pm25,rdf:type,Measurement,CHR,0.75
m_37167_pm25,location,37167,CHR,0.75
m_37167_pm25,indicator,pm25,CHR,0.75
m_37167_pm25,value,8.1,CHR,0.75
m_37167_pm25,unit,μg/m³,CHR,0.75
m_37169_population,rdf:type,Measurement,Census,0.95
m_37169_population,location,37169,Census,0.95
m_37169_population,indicator,population,Census,0.95
m_37169_population,value,44696,Census,0.95
m_37169_population,unit,count,Census,0.95
m_37169_median_income,rdf:type,Measurement,Census,0.95
m_37169_median_income,location,37169,Census,0.95
m_37169_median_income,indicator,median_income,Census,0.95
m_37169_median_income,value,57539,Census,0.95
m_37169_median_income,unit,USD,Census,0.95
m_37169_poverty_rate,rdf:type,Measurement,Census,0.95
m_37169_poverty_rate,location,37169,Census,0.95
m_37169_poverty_rate,indicator,poverty_rate,Census,0.95
m_37169_poverty_rate,value,12.011008005822417,Census,0.95
m_37169_poverty_rate,unit,percent,Census,0.95
m_37169_unemployment_rate,rdf:type,Measurement,Census,0.95
m_37169_unemployment_rate,location,37169,Census,0.95
m_37169_unemployment_rate,indicator,unemployment_rate,Census,0.95
m_37169_unemployment_rate,value,5.3437319468515305,Census,0.95
m_37169_unemployment_rate,unit,percent,Census,0.95
m_37169_unemployment_pct,rdf:type,Measurement,CHR,0.75
m_37169_unemployment_pct,location,37169,CHR,0.75
m_37169_unemployment_pct,indicator,unemployment_pct,CHR,0.75
m_37169_unemployment_pct,value,3.1046129644,CHR,0.75
m_37169_unemployment_pct,unit,percent,CHR,0.75
m_37169_child_poverty_pct,rdf:type,Measurement,CHR,0.75
m_37169_child_poverty_pct,location,37169,CHR,0.75
m_37169_child_poverty_pct,indicator,child_poverty_pct,CHR,0.75
m_37169_child_poverty_pct,value,15.2,CHR,0.75
m_37169_child_poverty_pct,unit,percent,CHR,0.75
m_37169_education_bachelor_pct,rdf:type,Measurement,Census,0.95
m_37169_education_bachelor_pct,location,37169,Census,0.95
m_37169_education_bachelor_pct,indicator,education_bachelor_pct,Census,0.95
m_37169_education_bachelor_pct,value,15.032125106073464,Census,0.95
m_37169_education_bachelor_pct,unit,percent,Census,0.95
m_37169_some_college_pct,rdf:type,Measurement,CHR,0.75
m_37169_some_college_pct,location,37169,CHR,0.75
m_37169_some_college_pct,indicator,some_college_pct,CHR,0.75
m_37169_some_college_pct,value,59.597042118,CHR,0.75
m_37169_some_college_pct,unit,percent,CHR,0.75
m_37169_obesity_pct,rdf:type,Measurement,CHR,0.75
m_37169_obesity_pct,location,37169,CHR,0.75
m_37169_obesity_pct,indicator,obesity_pct,CHR,0.75
m_37169_obesity_pct,value,33.1,CHR,0.75
m_37169_obesity_pct,unit,percent,CHR,0.75
m_37169_diabetes_pct,rdf:type,Measurement,CHR,0.75
m_37169_diabetes_pct,location,37169,CHR,0.75
m_37169_diabetes_pct,indicator,diabetes_pct,CHR,0.75
m_37169_diabetes_pct,value,9.9,CHR,0.75
m_37169_diabetes_pct,unit,percent,CHR,0.75
m_37169_mental_health_days,rdf:type,Measurement,CHR,0.75
m_37169_mental_health_days,location,37169,CHR,0.75
m_37169_mental_health_days,indicator,mental_health_days,CHR,0.75
m_37169_mental_health_days,value,5.4353713667,CHR,0.75
m_37169_mental_health_days,unit,days,CHR,0.75
m_37169_physical_health_days,rdf:type,Measurement,CHR,0.75
m_37169_physical_health_days,location,37169,CHR,0.75
m_37169_physical_health_days,indicator,physical_health_days,CHR,0.75
m_37169_physical_health_days,value,4.2086913226,CHR,0.75
m_37169_physical_health_days,unit,days,CHR,0.75
m_37169_physical_inactivity_pct,rdf:type,Measurement,CHR,0.75
m_37169_physical_inactivity_pct,location,37169,CHR,0.75
m_37169_physical_inactivity_pct,indicator,physical_inactivity_pct,CHR,0.75
m_37169_physical_inactivity_pct,value,24.3,CHR,0.75
m_37169_physical_inactivity_pct,unit,percent,CHR,0.75
m_37169_excessive_drinking_pct,rdf:type,Measurement,CHR,0.75
m_37169_excessive_drinking_pct,location,37169,CHR,0.75
m_37169_excessive_drinking_pct,indicator,excessive_drinking_pct,CHR,0.75
m_37169_excessive_drinking_pct,value,21.641608427,CHR,0.75
m_37169_excessive_drinking_pct,unit,percent,CHR,0.75
m_37169_uninsured_pct,rdf:type,Measurement,CHR,0.75
m_37169_uninsured_pct,location,37169,CHR,0.75
m_37169_uninsured_pct,indicator,uninsured_pct,CHR,0.75
m_37169_uninsured_pct,value,10.413056037,CHR,0.75
m_37169_uninsured_pct,unit,percent,CHR,0.75
m_37169_pm25,rdf:type,Measurement,CHR,0.75
m_37169_pm25,location,37169,CHR,0.75
m_37169_pm25,indicator,pm25,CHR,0.75
m_37169_pm25,value,7.5,CHR,0.75
m_37169_pm25,unit,μg/m³,CHR,0.75
m_37171_population,rdf:type,Measurement,Census,0.95
m_37171_population,location,37171,Census,0.95
m_37171_population,indicator,population,Census,0.95
m_37171_population,value,71429,Census,0.95
m_37171_population,unit,count,Census,0.95
m_37171_median_income,rdf:type,Measurement,Census,0.95
m_37171_median_income,location,37171,Census,0.95
m_37171_median_income,indicator,median_income,Census,0.95
m_37171_median_income,value,52743,Census,0.95
m_37171_median_income,unit,USD,Census,0.95
m_37171_poverty_rate,rdf:type,Measurement,Census,0.95
m_37171_poverty_rate,location,37171,Census,0.95
m_37171_poverty_rate,indicator,poverty_rate,Census,0.95
m_37171_poverty_rate,value,17.94401297260391,Census,0.95
m_37171_poverty_rate,unit,percent,Census,0.95
m_37171_unemployment_rate,rdf:type,Measurement,Census,0.95
m_37171_unemployment_rate,location,37171,Census,0.95
m_37171_unemployment_rate,indicator,unemployment_rate,Census,0.95
m_37171_unemployment_rate,value,4.852042650053912,Census,0.95
m_37171_unemployment_rate,unit,percent,Census,0.95
m_37171_unemployment_pct,rdf:type,Measurement,CHR,0.75
m_37171_unemployment_pct,location,37171,CHR,0.75
m_37171_unemployment_pct,indicator,unemployment_pct,CHR,0.75
m_37171_unemployment_pct,value,3.1697863774,CHR,0.75
m_37171_unemployment_pct,unit,percent,CHR,0.75
m_37171_child_poverty_pct,rdf:type,Measurement,CHR,0.75
m_37171_child_poverty_pct,location,37171,CHR,0.75
m_37171_child_poverty_pct,indicator,child_poverty_pct,CHR,0.75
m_37171_child_poverty_pct,value,16.3,CHR,0.75
m_37171_child_poverty_pct,unit,percent,CHR,0.75
m_37171_education_bachelor_pct,rdf:type,Measurement,Census,0.95
m_37171_education_bachelor_pct,location,37171,Census,0.95
m_37171_education_bachelor_pct,indicator,education_bachelor_pct,Census,0.95
m_37171_education_bachelor_pct,value,17.07215924799558,Census,0.95
m_37171_education_bachelor_pct,unit,percent,Census,0.95
m_37171_some_college_pct,rdf:type,Measurement,CHR,0.75
m_37171_some_college_pct,location,37171,CHR,0.75
m_37171_some_college_pct,indicator,some_college_pct,CHR,0.75
m_37171_some_college_pct,value,60.298044086,CHR,0.75
m_37171_some_college_pct,unit,percent,CHR,0.75
m_37171_obesity_pct,rdf:type,Measurement,CHR,0.75
m_37171_obesity_pct,location,37171,CHR,0.75
m_37171_obesity_pct,indicator,obesity_pct,CHR,0.75
m_37171_obesity_pct,value,35.3,CHR,0.75
m_37171_obesity_pct,unit,percent,CHR,0.75
m_37171_diabetes_pct,rdf:type,Measurement,CHR,0.75
m_37171_diabetes_pct,location,37171,CHR,0.75
m_37171_diabetes_pct,indicator,diabetes_pct,CHR,0.75
m_37171_diabetes_pct,value,11.1,CHR,0.75
m_37171_diabetes_pct,unit,percent,CHR,0.75
m_37171_mental_health_days,rdf:type,Measurement,CHR,0.75
m_37171_mental_health_days,location,37171,CHR,0.75
m_37171_mental_health_days,indicator,mental_health_days,CHR,0.75
m_37171_mental_health_days,value,5.5050723116,CHR,0.75
m_37171_mental_health_days,unit,days,CHR,0.75
m_37171_physical_health_days,rdf:type,Measurement,CHR,0.75
m_37171_physical_health_days,location,37171,CHR,0.75
m_37171_physical_health_days,indicator,physical_health_days,CHR,0.75
m_37171_physical_health_days,value,4.571655499,CHR,0.75
m_37171_physical_health_days,unit,days,CHR,0.75
m_37171_physical_inactivity_pct,rdf:type,Measurement,CHR,0.75
m_37171_physical_inactivity_pct,location,37171,CHR,0.75
m_37171_physical_inactivity_pct,indicator,physical_inactivity_pct,CHR,0.75
m_37171_physical_inactivity_pct,value,25.7,CHR,0.75
m_37171_physical_inactivity_pct,unit,percent,CHR,0.75
m_37171_excessive_drinking_pct,rdf:type,Measurement,CHR,0.75
m_37171_excessive_drinking_pct,location,37171,CHR,0.75
m_37171_excessive_drinking_pct,indicator,excessive_drinking_pct,CHR,0.75
m_37171_excessive_drinking_pct,value,19.379384409,CHR,0.75
m_37171_excessive_drinking_pct,unit,percent,CHR,0.75
m_37171_uninsured_pct,rdf:type,Measurement,CHR,0.75
m_37171_uninsured_pct,location,37171,CHR,0.75
m_37171_uninsured_pct,indicator,uninsured_pct,CHR,0.75
m_37171_uninsured_pct,value,13.372249181,CHR,0.75
m_37171_uninsured_pct,unit,percent,CHR,0.75
m_37171_pm25,rdf:type,Measurement,CHR,0.75
m_37171_pm25,location,37171,CHR,0.75
m_37171_pm25,indicator,pm25,CHR,0.75
m_37171_pm25,value,7.6,CHR,0.75
m_37171_pm25,unit,μg/m³,CHR,0.75
m_37173_population,rdf:type,Measurement,Census,0.95
m_37173_population,location,37173,Census,0.95
m_37173_population,indicator,population,Census,0.95
m_37173_population,value,14130,Census,0.95
m_37173_population,unit,count,Census,0.95
m_37173_median_income,rdf:type,Measurement,Census,0.95
m_37173_median_income,location,37173,Census,0.95
m_37173_median_income,indicator,median_income,Census,0.95
m_37173_median_income,value,52818,Census,0.95
m_37173_median_income,unit,USD,Census,0.95
m_37173_poverty_rate,rdf:type,Measurement,Census,0.95
m_37173_poverty_rate,location,37173,Census,0.95
m_37173_poverty_rate,indicator,poverty_rate,Census,0.95
m_37173_poverty_rate,value,19.803907432773414,Census,0.95
m_37173_poverty_rate,unit,percent,Census,0.95
m_37173_unemployment_rate,rdf:type,Measurement,Census,0.95
m_37173_unemployment_rate,location,37173,Census,0.95
m_37173_unemployment_rate,indicator,unemployment_rate,Census,0.95
m_37173_unemployment_rate,value,7.506831699083749,Census,0.95
m_37173_unemployment_rate,unit,percent,Census,0.95
m_37173_unemployment_pct,rdf:type,Measurement,CHR,0.75
m_37173_unemployment_pct,location,37173,CHR,0.75
m_37173_unemployment_pct,indicator,unemployment_pct,CHR,0.75
m_37173_unemployment_pct,value,2.9358055907,CHR,0.75
m_37173_unemployment_pct,unit,percent,CHR,0.75
m_37173_child_poverty_pct,rdf:type,Measurement,CHR,0.75
m_37173_child_poverty_pct,location,37173,CHR,0.75
m_37173_child_poverty_pct,indicator,child_poverty_pct,CHR,0.75
m_37173_child_poverty_pct,value,23.3,CHR,0.75
m_37173_child_poverty_pct,unit,percent,CHR,0.75
m_37173_education_bachelor_pct,rdf:type,Measurement,Census,0.95
m_37173_education_bachelor_pct,location,37173,Census,0.95
m_37173_education_bachelor_pct,indicator,education_bachelor_pct,Census,0.95
m_37173_education_bachelor_pct,value,19.277731788079468,Census,0.95
m_37173_education_bachelor_pct,unit,percent,Census,0.95
m_37173_some_college_pct,rdf:type,Measurement,CHR,0.75
m_37173_some_college_pct,location,37173,CHR,0.75
m_37173_some_college_pct,indicator,some_college_pct,CHR,0.75
m_37173_some_college_pct,value,54.004929144,CHR,0.75
m_37173_some_college_pct,unit,percent,CHR,0.75
m_37173_obesity_pct,rdf:type,Measurement,CHR,0.75
m_37173_obesity_pct,location,37173,CHR,0.75
m_37173_obesity_pct,indicator,obesity_pct,CHR,0.75
m_37173_obesity_pct,value,36.8,CHR,0.75
m_37173_obesity_pct,unit,percent,CHR,0.75
m_37173_diabetes_pct,rdf:type,Measurement,CHR,0.75
m_37173_diabetes_pct,location,37173,CHR,0.75
m_37173_diabetes_pct,indicator,diabetes_pct,CHR,0.75
m_37173_diabetes_pct,value,12.0,CHR,0.75
m_37173_diabetes_pct,unit,percent,CHR,0.75
m_37173_mental_health_days,rdf:type,Measurement,CHR,0.75
m_37173_mental_health_days,location,37173,CHR,0.75
m_37173_mental_health_days,indicator,mental_health_days,CHR,0.75
m_37173_mental_health_days,value,5.9076732878,CHR,0.75
m_37173_mental_health_days,unit,days,CHR,0.75
m_37173_physical_health_days,rdf:type,Measurement,CHR,0.75
m_37173_physical_health_days,location,37173,CHR,0.75
m_37173_physical_health_days,indicator,physical_health_days,CHR,0.75
m_37173_physical_health_days,value,4.9689753278,CHR,0.75
m_37173_physical_health_days,unit,days,CHR,0.75
m_37173_physical_inactivity_pct,rdf:type,Measurement,CHR,0.75
m_37173_physical_inactivity_pct,location,37173,CHR,0.75
m_37173_physical_inactivity_pct,indicator,physical_inactivity_pct,CHR,0.75
m_37173_physical_inactivity_pct,value,27.0,CHR,0.75
m_37173_physical_inactivity_pct,unit,percent,CHR,0.75
m_37173_excessive_drinking_pct,rdf:type,Measurement,CHR,0.75
m_37173_excessive_drinking_pct,location,37173,CHR,0.75
m_37173_excessive_drinking_pct,indicator,excessive_drinking_pct,CHR,0.75
